id,brand_id
DM3 (0) 08 003,28
DM4 (0) 29 001,28
DM4 (0) 78 001,28
DM4 (0) 80 001,28
DM7787,13
DT5 (0) 00 001,28
DT5 (0) 01 001,28
DU8 (0) 04 001,28
DU8 (0) 25 001,28
DV5 (0) 09 003,671
DV5 (0) 41 003,671
DX7 (0) 09 001,671
DY2 (0) 78 001,671
FB2 (0) 00 003,28
FB2 (0) 01 001,28
FB7 (0) 11 001,28
FC1 (0) 08 003,28
FC5 (0) 09 001,28
FC5 (0) 09 002,28
FC5 (0) 09 003,28
FC6 (1) 00 001,28
FC6 (1) 21 001,28
FD7 (0) 09 001,28
FG6 (0) 09 001,28
FH0 (0) 05 001,28
FH0 (0) 06 001,28
FH0 (0) 96 001,28
FH7 (0) 09 001,28
FH7 (0) 09 002,28
FH7 (0) 09 003,28
FH7 (0) 41 001,28
FH7 (0) 41 002,28
FH7 (0) 41 003,28
FI0 (0) 04 001,28
FI0 (0) 08 001,28
FJ2 (0) 00 101,28
FJ2 (0) 01 101,28
FJ4 (0) 61 001,28
FJ6 (0) 12 101,28
FP8 (0) 09 001,28
FQ1 (0) 11 001,28
FQ1 (0) 11 002,28
FQ1 (0) 11 003,28
FQ1 (0) 58 001,28
FQ1 (0) 58 002,28
FQ1 (0) 58 003,28
FR6 (0) 01 001,28
FR6 (0) 01 002,28
FR6 (0) 09 001,28
FR6 (0) 09 002,28
FR6 (0) 09 003,28
FR6 (0) 20 001,28
FR6 (0) 20 002,28
FR6 (0) 20 003,28
FT6048,13
FT6049,13
FX1 (0) 00 101,28
FX1 (0) 09 101,28
FX1 (0) 71 101,28
GE6 (0) 09 001,671
GI0 (0) 09 001,671
GI0 (0) 09 002,671
GI0 (0) 09 003,671
GI1 (0) 09 003,671
GI1 (0) 09 004,671
H-23_Golden,424
H-23_Grey,424
H-25_Golden,424
H-25_Grey,424
HA02,424
HB1 (0) 51 002,28
HB1 (0) 70 002,28
HB2 (0) 08 003,28
HB2 (0) 09 001,28
HB2 (0) 09 002,28
HB2 (0) 51 002,28
HB2 (0) 51 003,28
HB4 (0) 08 003,28
HB4 (0) 09 002,28
HB4 (0) 17 001,28
HB4 (0) 41 002,28
HB4 (0) 51 003,28
HB4 (0) 70 001,28
HC1 (0) 08 007,671
HC1 (0) 08 014,671
HC1 (0) 08 035,671
HC1 (0) 08 036,671
HC1 (0) 08 038,671
HC1 (0) 09 009,671
HC1 (0) 09 017,671
HC1 (0) 09 018,671
HC1 (0) 09 027,671
HC1 (0) 09 029,671
HC1 (0) 09 035,671
HC1 (0) 09 036,671
HC1 (0) 18 010,671
HC1 (0) 18 024,671
HC1 (0) 48 011,671
HD1 (0) 08 005,28
HD1 (0) 09 002,28
HD1 (0) 09 003,28
HD1 (0) 41 001,28
HD1 (0) 41 004,28
HDER695037M3,418
HDER695154M3,418
HDER695238M3,418
HDES798019M3,418
HDES798078M3,418
HDES798106M3,418
HDFB626033M3,418
HDFB626240M3,418
HDFD765018M3,418
HDFD765073M3,418
HDFD765096M3,418
HEFQ068083M4,418
HEFQ068096M4,418
HEFQ068238M4,418
HXDC517020N2,418
HXDC517095N2,418
HXES456040N4,418
HXES456042N4,418
HXFC480021N3,418
HXFC480036N3,418
HXFC480070N3,65
I72 (0) 09 201,671
K419,424
L164,424
L1_BLACK,424
L1_RED,424
L2_Black,424
L2_Navy,424
L2_Tan,424
L5,424
L6,424
LA7 (0) 11 001,28
LB2 (0) 01 001,28
LB2 (0) 26 002,28
LB2 (0) 90 001,28
LB2 (0) 99 003,28
LB3 (0) 00 001,28
LB3 (0) 08 001,28
LB3 (0) 08 002,28
LB3 (0) 09 003,28
LB3 (0) 21 003,28
LB3 (0) 64 001,28
LB7 (0) 01 002,28
LB7 (0) 01 003,28
LB7 (0) 09 003,28
LB9 (0) 00 002,28
LB9 (0) 00 102,28
LB9 (0) 04 003,28
LB9 (0) 08 001,28
LB9 (0) 09 003,28
LB9 (0) 38 002,28
LB9 (0) 41 002,28
LB9 (0) 41 102,28
LB9 (0) 74 003,28
LC1 (0) 00 002,28
LC1 (0) 00 102,28
LC1 (0) 01 001,28
LC1 (0) 08 001,28
LC1 (0) 09 002,28
LC1 (0) 64 002,28
LC1 (0) 64 102,28
LC1 (0) 96 003,28
LC2 (0) 09 001,28
LC2 (0) 11 002,28
LC3 (0) 09 002,28
LC3 (0) 11 001,28
LC3 (0) 21 001,28
LC3 (0) 61 002,28
LC4 (0) 01 002,28
LC4 (0) 09 001,28
LD1 (0) 01 001,28
LD1 (0) 01 002,28
LD1 (0) 01 003,28
LD1 (0) 08 001,28
LD1 (0) 08 002,28
LD1 (0) 08 003,28
LD5 (0) 01 001,28
LD5 (0) 18 001,28
LD9 (0) 00 001,28
LD9 (0) 01 001,28
LD9 (0) 03 001,28
LE2 (0) 07 001,28
LE2 (0) 34 001,28
LE2 (0) 70 001,28
R101_BLACK,424
R101_Golden,424
R101_Grey,424
R101_NAVY,424
R101_RED,424
R101_Tan,424
R1113_Black,424
R1113_Navy,424
R1113_Tan,424
R1114_BLACK,424
R1114_Navy,424
R1114_Red,424
R1114_Tan,424
S70202_TAN,424
SW30000444154,744
W167_Black,424
Z19 (0) 01 004,28
Z19 (0) 01 006,28
Z19 (0) 01 009,28
Z19 (0) 01 012,28
Z19 (0) 01 013,28
Z19 (0) 09 004,28
Z19 (0) 09 006,28
Z19 (0) 13 016,28
Z19 (0) 13 062,28
Z19 (0) 17 006,28
Z19 (0) 28 063,28
Z19 (0) 28 064,28
Z19 (0) 37 019,28
Z19 (0) 37 020,28
Z19 (0) 41 015,28
Z19 (0) 41 016,28
Z19 (0) 41 062,28
Z19 (0) 41 067,28
Z19 (0) 86 002,28
Z19 (0) 98 063,28
Z19 (0) 98 064,28
Z34 (0) 08 016,671
Z34 (0) 08 201,671
Z34 (0) 08 234,671
Z34 (0) 08 235,671
Z34 (0) 09 234,671
Z34 (0) 09 235,671
Z34 (0) 29 017,671
Z34 (0) 29 019,671
Z93 (1) 31 018,671
Z93 (1) 31 019,671
Z93 (1) 69 019,671
